school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3
MS,F,16,U,NA,T,4,4,teacher,services,course,mother,2,3,0,no,NA,no,no,yes,yes,yes,yes,5,3,5,1,4,5,1,10,11,12
MS,M,17,R,GT3,T,4,4,health,other,course,father,3,1,3,no,no,no,yes,yes,yes,NA,yes,3,3,3,1,3,5,2,9,9,8
MS,M,NA,R,LE3,T,1,3,other,other,course,father,NA,1,0,no,no,no,yes,yes,yes,no,yes,5,1,2,3,3,5,2,NA,11,12
MS,M,17,U,GT3,T,3,4,services,other,other,mother,1,2,1,no,yes,no,yes,no,NA,yes,yes,5,4,4,NA,4,5,8,8,9,8
MS,F,17,U,GT3,T,4,4,health,health,course,father,1,2,0,no,NA,no,no,yes,yes,yes,no,5,2,5,1,1,5,0,13,15,16
MS,M,16,R,LE3,T,4,1,other,at_home,other,father,1,1,0,no,no,no,no,yes,yes,yes,no,4,1,2,2,1,2,0,10,11,11
MS,NA,17,U,GT3,A,1,1,at_home,at_home,other,mother,1,2,0,no,no,no,yes,yes,yes,yes,yes,4,5,5,1,2,3,2,11,10,11
MS,F,NA,R,GT3,T,4,2,other,other,course,mother,2,2,0,yes,yes,no,no,no,yes,yes,no,4,3,3,NA,3,5,0,17,18,18
MS,M,16,U,LE3,A,2,2,other,services,course,father,2,2,0,no,yes,no,no,no,yes,yes,yes,4,1,2,2,2,5,0,12,13,13
MS,M,17,U,GT3,T,3,2,NA,other,other,father,2,2,0,no,yes,NA,no,yes,yes,yes,no,4,1,2,2,2,1,0,13,14,13
MS,M,19,U,GT3,T,1,1,other,other,other,mother,1,2,2,no,yes,no,yes,yes,no,NA,no,4,4,3,3,4,4,NA,9,9,10
MS,M,17,U,LE3,A,1,0,other,other,home,mother,1,1,0,NA,no,no,no,yes,yes,no,yes,4,1,2,1,NA,5,4,11,11,12
MS,F,17,R,GT3,T,1,1,at_home,at_home,course,father,2,1,0,no,yes,no,yes,yes,NA,yes,yes,3,5,5,2,2,4,3,10,11,10
MS,F,16,R,GT3,T,NA,2,other,other,home,father,1,3,NA,yes,yes,no,no,no,NA,yes,yes,4,3,4,1,1,3,5,13,14,13
MS,M,16,R,LE3,T,1,2,other,at_home,course,mother,NA,1,0,NA,no,no,no,yes,yes,no,no,4,4,4,2,4,5,4,9,10,11
MS,F,17,R,GT3,T,3,1,other,other,course,mother,2,2,3,no,yes,no,yes,no,NA,yes,yes,5,4,4,1,NA,5,2,7,9,10
MS,M,17,R,NA,T,2,2,other,NA,course,mother,2,1,0,no,NA,no,yes,yes,no,no,yes,5,5,5,3,5,5,0,8,13,10
MS,M,18,R,GT3,T,1,0,at_home,at_home,course,other,3,1,1,yes,yes,no,no,yes,yes,no,no,4,3,2,1,1,4,0,12,12,13
MS,M,17,R,GT3,T,1,1,NA,services,course,NA,2,1,0,no,yes,no,yes,no,yes,yes,yes,4,5,5,1,3,2,NA,10,9,10
MS,M,18,U,LE3,T,1,1,at_home,NA,course,mother,2,2,0,no,yes,no,yes,yes,yes,no,no,4,3,3,1,4,5,6,10,NA,10
MS,F,16,R,NA,T,2,2,other,services,course,father,1,2,0,NA,no,no,yes,yes,yes,no,yes,5,4,3,1,1,1,0,11,13,12
MS,M,17,U,GT3,T,2,2,other,other,course,mother,1,1,1,no,no,no,yes,yes,yes,NA,NA,1,2,1,2,3,NA,0,7,0,0
MS,M,16,R,GT3,T,3,2,services,other,course,father,2,1,0,no,no,no,no,yes,yes,yes,no,4,5,NA,2,3,5,2,11,9,10
MS,M,16,R,LE3,T,1,1,NA,other,course,mother,2,1,0,no,no,no,yes,yes,yes,yes,no,NA,5,5,2,4,5,0,10,10,9
MS,M,18,R,NA,T,1,1,services,other,course,other,NA,1,1,no,yes,no,no,yes,no,yes,yes,5,3,3,NA,3,5,2,9,7,9
MS,NA,18,R,GT3,T,3,2,services,other,course,mother,1,NA,1,no,no,no,no,yes,no,yes,no,2,3,1,2,2,5,0,4,0,0
MS,M,19,U,GT3,T,3,2,at_home,services,course,mother,2,1,3,no,no,no,yes,yes,yes,no,no,3,2,1,1,1,3,4,6,11,9
MS,M,18,U,GT3,T,3,3,at_home,at_home,NA,mother,1,2,2,no,yes,no,yes,yes,no,yes,no,4,4,5,1,3,3,9,NA,8,8
MS,M,16,R,GT3,T,2,2,services,NA,course,mother,2,1,0,no,yes,no,yes,yes,yes,yes,yes,NA,4,3,2,4,4,6,7,8,NA
MS,M,19,U,GT3,T,2,1,at_home,other,course,other,2,1,3,no,no,no,yes,no,no,yes,yes,4,4,3,1,3,5,4,NA,9,9
MS,NA,16,U,NA,NA,3,2,services,at_home,course,mother,2,2,2,no,yes,no,yes,yes,yes,no,yes,2,NA,5,1,1,1,8,5,5,7
MS,F,17,U,GT3,T,1,1,other,at_home,course,mother,1,1,0,no,yes,no,yes,yes,yes,no,no,4,3,NA,1,2,NA,9,7,9,10
MS,M,20,R,GT3,T,1,1,other,other,course,NA,2,1,1,no,yes,no,no,yes,no,yes,yes,4,4,3,2,4,4,12,8,11,10
MS,NA,18,R,GT3,A,4,3,services,services,NA,mother,1,NA,0,no,yes,NA,no,yes,yes,yes,no,5,4,NA,3,4,2,8,NA,11,10
MS,M,18,R,GT3,T,3,2,other,other,course,mother,2,1,0,no,NA,no,no,NA,yes,yes,no,2,5,5,5,5,5,8,9,10,11
MS,M,19,R,NA,T,1,1,other,services,NA,other,3,2,1,no,no,no,no,yes,yes,yes,no,5,4,4,3,3,2,8,10,9,11
MS,M,17,U,GT3,T,3,3,health,other,course,mother,2,2,1,no,yes,no,no,yes,yes,yes,no,NA,5,4,2,3,3,4,8,9,10
MS,M,NA,U,LE3,NA,1,3,at_home,services,course,mother,1,1,0,no,no,no,no,NA,no,yes,yes,4,3,3,2,3,3,0,9,10,9
MS,M,19,R,GT3,T,1,1,other,other,home,other,3,1,1,no,yes,no,no,yes,yes,yes,no,4,4,4,3,NA,NA,4,8,9,10
MS,F,18,U,GT3,A,1,2,at_home,other,course,mother,2,2,2,no,yes,no,no,yes,yes,no,no,4,3,3,1,1,5,2,6,8,8
MS,F,19,U,LE3,A,1,1,at_home,other,course,mother,1,1,0,no,yes,no,NA,yes,no,no,no,1,4,NA,NA,1,5,0,6,8,7
MS,F,18,R,GT3,T,2,2,other,other,other,mother,2,1,1,no,no,no,no,yes,no,yes,yes,5,5,5,1,1,3,0,8,6,0
MS,F,17,R,GT3,T,0,0,at_home,other,course,mother,2,1,0,no,yes,no,no,yes,yes,yes,no,4,4,3,1,1,5,0,10,11,11
NA,F,17,R,LE3,A,3,1,other,at_home,course,other,2,NA,0,no,yes,NA,no,yes,no,no,no,4,2,3,2,2,3,NA,8,NA,8
MS,F,17,U,GT3,T,4,2,teacher,services,home,mother,1,2,0,yes,yes,no,yes,yes,yes,yes,no,5,NA,5,1,NA,5,0,8,8,0
MS,F,18,R,LE3,T,2,2,services,services,NA,mother,1,2,NA,NA,yes,no,yes,yes,NA,NA,no,2,3,3,1,2,4,3,7,6,8
NA,F,17,U,GT3,T,4,1,health,at_home,course,mother,1,1,0,no,NA,no,no,yes,yes,no,yes,3,2,2,1,1,5,0,8,10,9
MS,F,17,U,LE3,T,1,2,at_home,other,course,father,1,1,0,no,no,no,no,yes,yes,yes,no,5,5,1,1,1,3,0,7,10,10
MS,F,18,U,GT3,T,1,1,other,other,course,mother,3,2,2,no,no,no,yes,yes,yes,no,yes,3,4,4,2,2,5,3,7,8,7
MS,F,18,U,NA,T,2,2,services,at_home,reputation,father,2,2,0,no,no,no,yes,no,yes,yes,no,4,3,5,1,1,1,2,12,13,14
MS,F,17,U,GT3,T,3,3,services,services,course,mother,2,1,0,no,yes,no,no,yes,yes,yes,no,4,4,3,NA,1,4,0,11,12,13
NA,F,18,NA,LE3,A,1,2,at_home,other,reputation,mother,2,2,0,no,no,no,no,NA,yes,yes,no,4,4,3,1,2,4,0,12,13,14
MS,F,18,U,GT3,T,4,4,teacher,teacher,NA,mother,2,2,0,no,no,no,yes,no,yes,yes,no,4,3,5,1,NA,1,0,18,18,18
MS,M,18,U,LE3,T,4,4,services,other,reputation,mother,1,1,0,no,yes,no,yes,yes,yes,yes,no,5,4,5,1,1,5,3,NA,17,17
MS,F,17,NA,GT3,T,4,2,other,other,course,mother,2,2,0,no,yes,no,NA,yes,yes,yes,no,4,NA,3,1,2,4,0,17,18,18
MS,F,18,R,GT3,T,2,2,at_home,other,course,mother,3,2,1,no,no,no,yes,yes,yes,no,NA,4,3,3,1,1,4,0,9,0,0
MS,M,18,U,LE3,T,1,NA,at_home,services,home,mother,2,1,0,no,yes,no,no,no,yes,no,no,4,1,4,5,5,1,NA,10,11,11
MS,M,18,R,GT3,T,4,4,at_home,services,other,mother,3,1,0,no,yes,yes,yes,yes,yes,yes,yes,2,5,5,1,1,1,5,12,13,NA
MS,M,17,R,GT3,T,1,1,other,services,other,father,3,1,0,no,no,no,no,no,no,no,no,4,2,3,3,4,4,4,12,13,14
MS,NA,18,U,GT3,T,2,2,other,other,NA,mother,2,2,0,no,yes,no,no,no,yes,NA,yes,1,3,1,1,1,2,4,8,8,10
MS,NA,18,U,LE3,T,2,2,services,services,course,father,2,NA,0,NA,no,NA,no,NA,yes,NA,yes,5,4,NA,1,4,3,0,11,12,13
MS,F,18,R,LE3,A,4,2,NA,other,reputation,mother,1,2,0,no,no,no,yes,yes,NA,yes,yes,5,3,1,1,1,5,0,5,0,0
MS,F,18,NA,GT3,T,1,1,at_home,services,course,mother,3,2,1,no,no,no,no,yes,no,no,no,4,4,2,1,2,2,2,9,10,10
MS,F,19,U,GT3,T,1,1,at_home,services,other,father,2,1,NA,no,no,no,no,yes,no,no,no,5,5,5,NA,3,2,0,5,0,0
MS,NA,17,U,GT3,T,4,2,teacher,other,course,father,NA,4,0,no,no,no,no,NA,yes,yes,yes,4,2,3,3,1,5,0,18,18,18
MS,F,17,R,LE3,A,2,1,services,other,reputation,mother,2,2,0,no,no,no,yes,yes,yes,yes,yes,5,3,3,1,NA,2,5,11,11,12
MS,F,NA,U,LE3,A,1,1,at_home,services,course,mother,1,2,0,no,no,no,no,yes,yes,no,yes,5,2,3,1,2,3,2,8,10,11
MS,F,18,U,GT3,T,1,2,at_home,at_home,course,father,2,2,0,no,yes,no,no,yes,no,no,no,4,1,1,1,1,4,0,11,11,12
MS,F,19,R,GT3,A,1,1,at_home,at_home,course,other,2,2,3,no,yes,no,yes,yes,no,no,yes,3,5,4,1,4,1,0,8,0,0
MS,F,18,R,GT3,T,2,2,services,other,NA,mother,2,3,0,NA,no,no,no,yes,yes,yes,yes,4,2,1,1,1,4,5,NA,14,15
MS,M,17,R,GT3,T,4,3,services,other,home,NA,2,2,1,no,yes,yes,yes,no,yes,yes,yes,4,5,5,1,3,2,4,10,11,11
MS,F,18,U,GT3,T,NA,3,services,services,course,father,1,2,0,NA,yes,no,no,yes,yes,no,yes,5,3,4,1,1,5,0,10,10,10
MS,F,17,R,GT3,T,4,NA,teacher,services,other,NA,2,NA,0,no,yes,yes,yes,yes,yes,yes,no,4,3,3,1,NA,5,2,12,12,12
MS,F,17,U,LE3,A,3,2,services,other,reputation,mother,2,2,0,no,no,no,no,NA,yes,no,yes,1,2,3,1,2,5,0,15,14,15
MS,M,18,U,LE3,T,1,1,other,services,home,father,2,1,0,no,no,no,no,no,yes,yes,NA,3,3,2,1,2,3,2,14,13,14
MS,F,18,U,LE3,T,1,1,at_home,services,course,father,2,3,NA,no,no,no,no,yes,yes,yes,no,5,3,2,1,1,4,0,19,17,18
MS,F,18,R,LE3,A,1,2,at_home,other,course,mother,3,NA,0,no,no,no,no,yes,yes,no,yes,4,3,4,1,4,5,0,16,15,NA
MS,F,18,U,GT3,T,3,3,services,NA,NA,mother,2,2,0,no,yes,no,no,yes,NA,yes,yes,4,3,2,1,3,3,6,13,12,13
MS,F,17,U,LE3,T,4,4,at_home,at_home,course,mother,1,2,0,no,yes,no,yes,yes,yes,yes,yes,2,3,4,1,1,1,4,15,14,15
MS,F,17,NA,GT3,T,1,2,other,services,NA,father,2,2,0,no,no,no,NA,no,yes,no,no,3,2,NA,1,2,3,0,13,13,13
MS,M,18,R,NA,T,1,3,NA,other,course,mother,2,2,0,no,yes,yes,no,yes,yes,no,no,3,3,4,2,4,3,0,8,10,9
MS,M,18,U,LE3,NA,4,4,teacher,services,other,mother,2,3,0,no,no,no,no,yes,yes,yes,yes,4,2,2,2,2,5,0,15,16,16
MS,NA,17,R,GT3,T,1,1,other,services,reputation,mother,3,1,1,no,yes,no,no,yes,yes,yes,yes,5,2,1,1,2,1,0,8,8,9
MS,F,18,U,GT3,T,2,3,at_home,services,course,father,2,1,0,no,yes,no,no,yes,yes,yes,NA,5,2,NA,1,NA,4,0,10,10,10
MS,F,18,R,GT3,T,4,4,other,teacher,other,father,3,2,0,no,yes,no,no,no,yes,yes,yes,3,2,2,4,2,5,0,7,5,0
MS,M,18,R,LE3,T,1,2,at_home,services,other,father,3,1,0,no,yes,no,yes,yes,no,yes,yes,4,3,3,2,3,3,3,9,NA,10
MS,F,17,U,GT3,T,2,2,other,at_home,home,mother,1,3,0,no,no,no,yes,yes,yes,NA,yes,3,4,3,1,1,3,8,10,11,12
MS,F,17,R,GT3,T,1,2,other,other,course,mother,1,1,0,no,no,NA,yes,yes,NA,yes,no,3,5,5,1,3,1,4,7,8,9
MS,F,18,R,LE3,T,4,4,other,other,reputation,mother,2,3,0,no,no,no,NA,yes,yes,yes,no,5,4,4,1,1,1,0,15,17,17
MS,F,18,R,GT3,T,1,1,other,other,home,mother,4,3,0,no,no,no,no,yes,yes,yes,no,4,3,2,1,2,4,4,10,11,12
MS,NA,19,NA,GT3,T,1,1,at_home,other,course,other,2,2,1,no,yes,no,no,yes,yes,yes,yes,4,3,3,1,1,3,4,7,8,9
MS,NA,18,R,LE3,T,4,4,teacher,services,course,mother,1,2,0,no,no,no,yes,yes,yes,yes,no,5,4,3,3,4,2,NA,13,14,14
MS,F,18,U,GT3,T,3,3,other,other,home,mother,1,2,0,no,no,no,no,yes,yes,yes,yes,NA,1,3,1,NA,NA,1,16,16,16
MS,F,17,R,GT3,T,3,1,at_home,other,reputation,mother,1,2,0,no,yes,no,yes,no,yes,yes,no,4,NA,4,2,3,1,10,8,9,9
MS,M,18,NA,GT3,NA,4,4,teacher,teacher,NA,father,1,2,0,no,no,NA,yes,no,yes,yes,no,3,2,4,1,4,2,4,17,18,19
MS,M,18,R,GT3,T,2,NA,other,other,NA,mother,2,1,0,no,no,no,yes,no,yes,yes,yes,4,4,3,1,3,5,0,7,7,0
MS,M,17,U,GT3,T,NA,3,other,services,home,NA,2,2,0,no,no,no,yes,yes,yes,yes,no,4,4,3,1,1,3,4,14,15,16
MS,M,19,R,GT3,T,1,1,other,services,other,mother,2,1,1,no,no,no,no,yes,yes,no,no,4,3,2,1,3,5,0,5,8,0
MS,M,18,R,GT3,T,4,2,other,other,home,father,2,1,1,no,no,yes,no,NA,yes,no,no,5,4,3,4,3,3,0,7,7,0
MS,F,18,R,GT3,T,2,2,at_home,other,NA,mother,2,3,0,no,no,NA,no,yes,yes,no,no,5,3,3,1,3,4,0,14,17,15
MS,F,17,U,GT3,T,4,3,teacher,other,other,mother,2,2,NA,no,no,no,no,yes,yes,yes,no,NA,5,4,1,1,1,0,6,9,11
MS,F,18,R,GT3,T,NA,4,teacher,at_home,reputation,mother,3,1,0,no,yes,no,yes,yes,yes,yes,yes,4,4,3,2,2,5,4,7,NA,10
MS,F,19,R,GT3,T,2,3,services,other,course,mother,1,3,1,no,no,no,NA,NA,yes,yes,no,NA,4,2,1,2,5,4,NA,11,10
MS,F,18,U,LE3,T,3,1,teacher,services,course,mother,1,2,0,no,yes,no,no,NA,yes,yes,no,4,3,4,1,1,1,4,NA,15,16
MS,F,NA,U,GT3,T,1,1,NA,other,course,mother,2,2,0,no,no,no,yes,yes,yes,no,no,1,1,1,1,1,5,6,11,12,9
MS,M,17,U,LE3,T,3,1,services,services,course,mother,2,1,0,no,no,no,no,no,yes,yes,no,2,4,5,3,4,NA,6,NA,10,10
MS,M,18,R,LE3,T,3,2,services,other,course,mother,3,1,0,no,no,no,no,no,yes,yes,no,4,4,NA,3,4,5,NA,10,11,11
